engine_id	RUL
20	103.45
20	103.33
20	120.3
20	109.26
20	117.69
20	115.75
20	120.6
20	103.09
20	120.34
20	100.04
20	105.32
20	119.06
20	96.62
20	115.89
20	107.52
20	105.87
20	121.37
20	104.47
20	120.49
20	99.43
20	108.62
20	121.41
20	109.42
20	119.8
20	105.64
20	99.04
20	106.93
20	87.59
20	114.16
20	125.48
20	106.29
20	138.67
20	87.72
20	97.29
20	89.09
20	89.68
20	92.5
20	89.8
20	100.51
20	92.12
20	109.09
20	91.37
20	94.69
20	90.38
20	94.21
20	111.73
20	73.94
20	84.87
20	85.79
20	90.86
20	97.61
20	73.76
20	78.75
20	108.88
20	95.13
20	86.71
20	89.37
20	86.56
20	89.16
20	79.84
20	96.32
20	93.91
20	87.26
20	79.39
20	85.12
20	74.59
20	95.73
20	65.72
20	81.34
20	81.55
20	67.75
20	67.75
20	70.59
20	65.85
20	59.22
20	61.61
20	46.77
20	77.15
20	49.0
20	60.93
20	67.22
20	69.62
20	46.85
20	74.43
20	63.41
20	63.14
20	57.76
20	50.99
20	33.63
20	46.51
20	43.52
20	38.64
20	37.85
20	43.44
20	37.34
20	42.42
20	32.5
20	42.74
20	38.17
20	20.24
20	20.4
20	29.46
20	19.92
20	9.84
20	23.31
21	224.59
21	218.58
21	225.31
21	211.66
21	224.47
21	206.41
21	226.54
21	201.91
21	227.96
21	223.33
21	209.49
21	209.88
21	199.63
21	227.77
21	205.33
21	205.01
21	198.43
21	213.23
21	189.89
21	194.64
21	203.26
21	205.47
21	223.16
21	196.54
21	199.48
21	197.44
21	189.02
21	194.29
21	205.86
21	183.56
21	184.68
21	184.12
21	180.99
21	206.53
21	223.59
21	190.75
21	188.03
21	197.47
21	194.33
21	197.21
21	172.24
21	199.5
21	161.35
21	170.4
21	193.41
21	167.88
21	185.13
21	176.44
21	180.14
21	178.99
21	181.98
21	165.65
21	182.12
21	170.44
21	183.15
21	167.41
21	178.35
21	166.87
21	148.64
21	153.38
21	163.55
21	155.9
21	173.71
21	176.07
21	181.07
21	177.87
21	144.38
21	191.32
21	139.18
21	175.52
21	152.59
21	161.71
21	172.1
21	167.88
21	173.45
21	174.76
21	168.81
21	165.8
21	155.94
21	146.36
21	157.07
21	146.33
21	178.03
21	154.82
21	149.31
21	164.16
21	125.69
21	149.26
21	154.19
21	156.78
21	149.69
21	134.54
21	143.38
21	138.02
21	137.05
21	141.39
21	130.02
21	141.41
21	138.88
21	109.96
21	118.63
21	125.11
21	142.15
21	138.12
21	131.04
21	146.4
21	106.04
21	134.69
21	128.06
21	124.55
21	115.3
21	114.09
21	121.04
21	117.01
21	133.52
21	120.6
21	128.26
21	118.86
21	122.26
21	115.26
21	125.05
21	95.31
21	114.03
21	116.23
21	107.19
21	125.92
21	116.07
21	102.03
21	105.96
21	127.52
21	97.21
21	99.24
21	98.18
21	114.53
21	105.36
21	108.23
21	88.62
21	108.37
21	82.91
21	76.64
21	85.52
21	67.7
21	70.84
21	91.64
21	80.33
21	75.19
21	72.52
21	64.29
22	196.31
22	198.73
22	187.52
22	182.36
22	190.2
22	189.47
22	188.59
22	193.9
22	181.52
22	188.24
22	183.24
22	178.6
22	196.07
22	183.64
22	183.5
22	182.8
22	190.56
22	175.33
22	184.16
22	201.84
22	167.84
22	179.33
22	169.57
22	165.69
22	190.86
22	164.49
22	167.67
22	172.71
22	176.66
22	170.61
22	154.09
22	162.03
22	156.02
22	167.07
22	173.35
22	153.11
22	164.6
22	159.54
22	166.05
23	236.29
23	237.42
23	225.06
23	223.71
23	214.28
23	217.14
23	224.5
23	228.78
23	229.2
23	218.09
23	224.08
23	229.2
23	211.35
23	228.69
23	204.76
23	218.64
23	206.98
23	208.31
23	218.18
23	208.53
23	221.48
23	216.3
23	204.22
23	215.07
23	222.72
23	217.87
23	178.63
23	212.1
23	199.33
23	199.25
23	196.89
23	205.31
23	197.88
23	197.48
23	201.2
23	199.45
23	206.26
23	218.43
23	195.44
23	206.79
23	192.88
23	186.91
23	170.22
23	206.6
23	187.64
23	196.35
23	203.76
23	190.34
23	189.78
23	179.29
23	196.14
23	185.91
23	169.47
23	180.61
23	193.25
23	187.23
23	203.05
23	180.05
23	160.58
23	196.46
23	176.03
23	173.26
23	162.26
23	196.88
23	175.35
23	180.1
23	189.42
23	170.98
23	177.25
23	192.55
23	163.28
23	166.89
23	183.67
23	180.15
23	186.19
23	170.34
23	181.53
23	160.26
23	174.25
23	152.81
23	168.33
23	156.47
23	160.68
23	173.36
23	158.3
23	162.14
23	151.86
23	173.28
23	175.51
23	163.56
23	162.07
23	172.53
23	157.92
23	160.85
23	147.11
23	156.19
23	152.41
23	150.23
23	147.43
23	143.23
23	151.93
23	142.59
23	140.49
23	157.27
23	152.05
23	134.32
23	148.76
23	163.28
23	153.17
23	140.84
23	155.06
23	150.31
23	141.8
23	139.55
23	157.9
23	146.39
23	141.67
23	161.65
23	151.25
23	137.34
23	131.13
23	137.19
23	146.51
23	140.78
23	137.39
23	160.31
23	137.58
23	157.72
23	164.12
23	156.21
24	211.31
24	207.32
24	195.0
24	223.36
24	214.73
24	205.25
24	205.17
24	216.11
24	209.06
24	195.5
24	210.75
24	198.57
24	180.69
24	221.39
24	214.17
24	192.45
24	192.61
24	201.72
24	195.83
24	187.63
24	200.65
24	183.23
24	206.28
24	194.68
24	185.12
24	197.96
24	181.23
24	184.38
24	198.78
24	170.93
24	183.85
24	187.48
24	177.6
24	160.89
24	190.87
24	181.17
24	186.15
24	166.47
24	175.58
24	173.47
24	187.8
24	181.06
24	169.8
24	182.67
24	176.13
24	164.79
24	185.21
24	180.87
24	160.54
24	142.78
24	183.71
24	164.13
24	161.4
24	170.08
24	174.67
24	172.49
24	160.52
24	191.92
24	164.32
24	149.11
24	160.31
24	166.58
24	166.68
24	157.16
24	177.81
24	161.86
24	157.54
24	159.46
24	152.91
24	153.36
24	142.31
24	160.96
24	149.2
24	142.17
24	155.58
24	151.26
24	153.24
24	141.66
24	136.69
24	141.68
24	134.59
24	142.6
24	162.33
24	152.59
24	134.04
24	146.05
24	145.17
24	149.1
24	129.91
24	133.42
24	143.24
24	134.31
24	139.12
24	151.33
24	141.84
24	136.17
24	124.63
24	121.78
24	132.87
24	91.26
24	144.84
24	128.81
24	129.78
24	122.09
24	115.34
24	150.79
24	121.54
24	130.63
24	142.17
24	110.87
24	138.28
24	97.82
24	116.64
24	119.12
24	93.93
24	111.27
24	127.21
24	88.31
24	112.24
24	100.9
24	111.0
24	99.71
24	121.32
24	104.52
24	115.45
24	90.54
24	75.22
24	90.64
24	81.54
24	72.47
24	74.0
24	86.45
24	72.21
24	85.27
24	68.08
24	77.17
24	83.65
24	70.97
24	66.6
24	63.12
24	71.14
24	62.42
24	60.41
24	63.15
24	62.39
24	58.25
24	65.27
24	49.22
24	50.13
24	54.95
24	52.33
24	52.4
24	53.65
24	53.53
24	52.8
24	48.03
24	59.85
24	45.16
24	45.38
24	43.7
24	45.18
24	43.31
24	39.41
24	33.65
24	42.79
24	41.82
24	41.19
24	38.13
24	32.42
24	33.08
24	34.65
24	31.82
24	28.0
24	31.46
24	30.04
24	34.49
24	29.94
24	27.43
24	27.61
24	24.9
24	24.18
24	23.94
24	23.84
24	21.83
24	19.94
24	20.27
25	206.08
25	197.51
25	213.9
25	213.29
25	218.92
25	194.66
25	195.61
25	182.45
25	229.18
25	201.81
25	188.88
25	185.49
25	207.59
25	220.01
25	187.24
25	200.86
25	201.25
25	189.91
25	195.42
25	205.35
25	195.17
25	200.71
25	201.26
25	184.73
25	166.54
25	171.31
25	195.62
25	181.33
25	215.17
25	200.77
25	180.77
25	181.01
25	178.07
25	188.02
25	190.6
25	178.98
25	185.51
25	186.01
25	158.29
25	167.43
25	206.04
25	151.75
25	195.16
25	162.72
25	164.3
25	165.35
25	162.66
25	146.43
26	213.76
26	208.28
26	202.88
26	213.88
26	195.65
26	204.06
26	207.67
26	195.2
26	199.24
26	207.98
26	190.59
26	178.02
26	200.49
26	188.45
26	221.8
26	195.72
26	196.6
26	197.72
26	184.22
26	196.27
26	187.78
26	190.44
26	217.12
26	180.44
26	182.7
26	168.03
26	201.22
26	188.9
26	172.38
26	191.84
26	184.45
26	164.26
26	164.29
26	187.87
26	159.94
26	175.17
26	180.16
26	162.99
26	171.61
26	175.59
26	173.86
26	153.17
26	164.49
26	157.26
26	146.9
26	168.71
26	159.09
26	175.7
26	157.15
26	157.92
26	167.27
26	162.72
26	160.11
26	179.5
26	159.42
26	154.16
26	154.65
26	130.62
26	170.5
26	149.64
26	151.3
26	158.88
26	163.08
26	140.27
26	136.67
26	133.17
26	137.7
26	141.89
26	146.93
26	140.14
26	139.99
26	152.19
26	150.16
26	143.33
26	153.59
26	133.34
27	222.25
27	226.62
27	221.15
27	209.61
27	208.35
27	213.93
27	201.05
27	225.79
27	211.42
27	220.81
27	208.02
27	197.18
27	224.16
27	211.57
27	223.89
27	217.14
27	214.68
27	197.64
27	212.14
27	196.06
27	221.47
27	201.46
27	206.17
27	202.57
27	201.35
27	198.7
27	186.93
27	186.08
27	188.26
27	201.36
27	203.87
27	194.59
27	202.02
27	176.8
27	199.04
27	188.67
27	190.17
27	191.86
27	201.41
27	182.53
27	181.83
27	195.76
27	197.26
27	188.8
27	192.99
27	172.1
27	182.98
27	188.08
27	186.53
27	189.25
27	167.97
27	170.69
27	176.04
27	162.85
27	161.77
27	179.41
27	190.53
27	170.6
27	180.27
27	183.58
27	170.19
27	194.9
27	175.78
27	157.36
27	174.45
27	179.85
27	158.63
27	178.86
27	152.83
27	165.55
27	163.62
27	171.07
27	169.52
27	160.99
27	133.32
27	166.3
27	137.13
27	162.98
27	170.36
27	153.53
27	181.24
27	151.06
27	152.44
27	179.93
27	162.17
27	152.83
27	157.95
27	165.79
27	158.68
27	150.81
27	155.53
27	156.62
27	147.25
27	143.22
27	153.78
27	150.37
27	156.8
27	125.63
27	140.79
27	139.24
27	147.44
27	141.11
27	152.88
27	153.24
27	150.02
27	141.25
27	145.05
27	156.93
27	125.38
27	161.16
27	145.89
27	136.22
27	119.58
27	122.04
27	115.57
27	153.73
27	149.2
27	118.5
27	154.43
27	128.35
27	126.39
27	125.88
27	112.07
27	84.87
27	101.6
27	117.24
27	94.75
27	95.71
27	121.88
27	112.8
27	121.8
27	101.94
27	93.83
27	83.08
27	107.33
27	120.96
27	132.68
27	138.6
27	118.14
27	104.09
28	181.56
28	189.61
28	199.05
28	191.71
28	195.03
28	193.66
28	204.64
28	200.9
28	189.81
28	189.18
28	178.86
28	180.83
28	184.37
28	183.25
28	194.29
28	192.05
28	184.97
28	177.45
28	174.03
28	170.3
28	174.34
28	177.91
28	174.29
28	175.37
28	198.79
28	193.01
28	175.9
28	168.19
28	168.98
28	168.42
28	185.09
28	160.82
28	161.76
28	166.44
28	162.82
28	161.68
28	155.96
28	157.77
28	158.67
28	153.27
28	183.88
28	168.5
28	164.49
28	164.66
28	151.38
28	158.78
28	180.65
28	143.16
28	148.02
28	155.66
28	145.39
28	150.97
28	145.25
28	150.63
28	143.87
28	153.26
28	135.97
28	159.16
28	147.48
28	143.24
28	143.16
28	135.06
28	128.36
28	155.94
28	134.43
28	129.51
28	134.92
28	165.15
28	117.26
28	125.23
28	133.47
28	137.75
28	132.58
28	140.15
28	134.94
28	139.48
28	129.02
28	130.78
28	127.15
28	112.54
28	123.3
28	109.97
28	113.23
28	134.89
28	119.85
28	126.72
28	113.32
28	123.94
28	110.21
28	112.05
28	119.56
28	135.58
28	127.6
28	139.99
28	114.54
28	102.84
28	120.27
28	126.5
28	99.86
28	93.81
28	113.09
28	101.95
28	114.14
28	128.76
28	99.43
28	93.88
28	118.3
28	107.81
28	98.41
28	92.78
28	107.74
28	97.75
28	98.5
28	99.55
28	94.32
28	90.03
28	92.12
28	126.82
28	90.97
28	121.49
28	88.87
28	97.72
28	143.23
28	83.43
28	87.52
28	107.97
28	89.91
28	116.32
28	95.09
28	87.72
28	105.31
28	96.27
28	96.52
28	105.39
28	86.56
28	71.89
28	112.86
28	94.06
28	106.23
28	86.59
28	81.04
28	121.25
28	99.97
28	82.07
28	96.79
28	91.16
28	99.3
28	88.36
28	102.63
28	99.2
28	86.63
28	86.44
28	101.59
28	108.58
28	83.48
28	113.85
28	81.68
28	89.5
29	217.42
29	242.63
29	228.16
29	208.77
29	230.55
29	215.84
29	215.59
29	213.49
29	204.26
29	209.4
29	239.98
29	208.97
29	208.13
29	213.57
29	193.58
29	213.3
29	191.54
29	203.67
29	214.07
29	201.39
29	196.4
29	217.76
29	222.6
29	200.87
29	185.19
29	204.87
29	196.5
29	183.21
29	188.46
29	188.26
29	184.18
29	199.42
29	190.77
29	183.52
29	189.76
29	195.15
29	181.35
29	175.86
29	175.6
29	179.29
29	174.11
29	186.14
29	180.13
29	175.37
29	180.86
29	170.62
29	201.14
29	164.65
29	172.33
29	158.44
29	185.36
29	155.33
29	158.29
29	148.28
29	148.02
29	177.46
29	159.72
29	154.14
29	167.08
29	153.96
29	148.65
29	159.85
29	166.79
29	176.64
29	168.46
29	143.24
29	158.85
29	163.14
29	140.4
29	151.09
29	173.45
29	135.26
29	152.79
29	144.34
29	157.07
29	141.71
29	152.95
29	129.79
29	135.08
29	157.82
29	148.22
29	167.76
29	159.49
29	161.11
29	132.01
29	157.04
29	124.11
29	143.92
29	150.76
29	149.98
29	151.34
29	129.71
29	164.08
29	143.08
29	127.98
29	141.74
29	152.17
29	117.6
29	133.09
29	117.0
29	119.66
29	119.73
29	137.15
29	145.08
29	128.81
29	125.68
29	148.54
29	118.72
29	149.93
29	130.83
29	143.72
29	130.34
29	110.8
29	140.68
29	123.81
29	126.97
29	118.27
29	127.71
29	99.66
29	117.1
29	103.57
29	110.05
29	104.15
29	131.43
29	113.46
29	110.34
29	126.62
29	116.31
29	134.1
29	101.26
29	101.21
29	114.79
29	106.13
29	144.26
29	98.86
29	95.9
29	119.02
29	116.44
29	104.47
29	103.43
29	138.78
29	104.22
29	113.89
29	109.49
29	102.49
29	97.07
29	103.2
29	96.93
29	100.43
29	133.64
29	109.59
29	95.77
29	123.93
29	101.39
29	93.89
29	108.87
29	117.04
29	130.03
29	110.92
29	94.28
29	90.7
29	87.29
29	104.72
29	88.63
29	110.9
29	94.44
29	117.67
29	100.09
29	111.54
29	107.75
29	102.0
30	195.44
30	192.24
30	188.43
30	208.66
30	184.47
30	193.33
30	184.74
30	179.12
30	200.43
30	182.58
30	179.53
30	182.81
30	187.09
30	205.63
30	177.95
30	182.6
30	176.74
30	168.0
30	186.03
30	178.73
30	173.25
30	180.29
30	176.12
30	163.99
30	169.26
30	170.28
30	176.42
30	174.89
30	172.53
30	166.45
30	174.66
30	170.79
30	168.24
30	162.58
30	174.23
30	163.35
30	157.1
30	173.01
30	160.41
30	149.94
30	165.75
30	152.47
30	152.7
30	147.61
30	149.04
30	145.52
30	140.35
30	148.91
30	144.09
30	148.05
30	151.36
30	140.63
30	146.79
30	152.96
30	147.89
30	138.73
30	150.79
30	136.23
30	150.79
30	127.36
30	132.02
30	141.46
30	137.22
30	134.63
30	132.91
30	139.4
30	119.75
30	143.95
30	136.4
30	139.66
30	137.63
30	120.75
30	120.56
30	131.73
30	121.31
30	117.37
30	131.76
30	120.54
30	131.0
30	117.39
30	115.4
30	114.2
30	125.04
30	117.37
30	115.29
30	123.63
30	127.53
30	114.62
30	120.52
30	116.67
30	110.63
30	117.2
30	107.87
30	106.27
30	118.19
30	111.73
30	103.62
30	104.31
30	100.33
30	105.07
30	88.02
30	103.3
30	110.72
30	100.13
30	100.8
30	100.7
30	95.35
30	92.84
30	103.44
30	97.01
30	97.3
30	80.88
30	98.3
30	100.79
30	95.27
30	86.36
30	70.83
30	101.82
30	82.25
30	80.16
30	80.25
30	91.36
30	82.82
30	78.27
30	79.63
30	79.52
30	85.19
30	73.32
30	92.97
30	87.98
30	66.83
30	92.92
30	92.61
30	75.16
30	88.18
30	89.66
30	82.96
30	56.36
30	92.28
30	74.81
30	76.38
30	69.11
30	71.68
31	224.59
31	207.77
31	213.87
31	193.4
31	206.8
31	213.93
31	202.0
31	203.34
31	187.5
31	199.35
31	196.05
31	188.23
31	186.17
31	188.17
31	199.28
31	192.1
31	186.83
31	188.26
31	185.37
31	167.28
31	200.82
31	186.24
31	183.82
31	170.61
31	191.2
31	182.2
31	190.39
31	167.77
31	181.45
31	187.04
31	178.31
31	178.6
31	160.21
31	159.58
31	176.43
31	192.36
31	175.73
31	169.9
31	175.83
31	156.4
31	162.02
31	156.37
31	160.58
31	146.19
31	160.11
31	156.95
31	159.08
31	152.53
31	153.08
31	171.9
31	159.99
31	155.83
31	153.74
31	150.95
31	143.04
31	145.87
31	151.16
31	140.41
31	145.68
31	144.96
31	126.22
31	157.85
31	146.33
31	133.64
31	130.18
31	158.52
31	146.4
31	137.21
31	132.66
31	129.44
31	135.87
31	125.53
31	125.77
31	133.74
31	138.85
31	117.52
31	118.39
31	145.81
31	133.47
31	121.55
31	119.78
31	150.84
31	107.62
31	135.11
31	127.26
31	126.82
31	122.99
31	123.77
31	106.57
31	135.71
31	97.15
31	92.89
31	93.67
31	103.89
31	127.35
31	113.85
31	113.17
31	114.09
31	110.26
31	111.05
31	100.32
31	87.69
31	92.02
31	95.68
31	134.81
31	95.03
31	102.82
31	97.8
31	124.77
31	115.96
31	119.28
31	101.14
31	97.5
31	108.86
31	104.81
31	105.69
31	85.92
31	75.14
31	88.13
31	85.26
31	75.84
31	88.76
31	82.88
31	100.53
31	87.21
31	80.31
31	91.29
31	78.7
31	89.66
31	81.85
31	96.63
31	82.85
31	98.3
31	96.78
31	71.99
31	70.87
31	73.88
31	75.69
31	80.46
31	69.47
31	77.48
31	71.84
31	82.65
31	73.23
31	58.69
31	72.71
31	76.13
31	52.39
31	68.86
31	61.01
31	66.71
31	61.79
31	51.25
31	53.6
31	61.06
31	59.31
31	50.77
31	75.19
31	45.17
31	59.75
31	47.93
31	48.94
31	56.84
31	54.36
31	52.25
31	58.4
31	43.27
31	48.05
31	38.72
31	49.03
31	47.61
31	48.89
31	41.72
31	38.19
31	48.32
31	24.59
31	42.04
31	25.29
31	16.05
31	22.4
31	29.3
31	23.25
31	28.56
31	24.81
31	20.02
31	15.61
31	18.47
31	22.92
31	25.55
31	14.33
31	22.82
31	8.09
31	7.66
31	13.94
31	17.0
31	20.89
32	192.29
32	211.25
32	232.72
32	215.55
32	184.32
32	199.22
32	239.59
32	212.41
32	210.81
32	212.18
32	215.9
32	200.9
32	215.72
32	189.94
32	202.37
32	202.94
32	201.18
32	217.92
32	206.67
32	190.2
32	208.81
32	185.85
32	188.2
32	189.46
32	187.69
32	180.26
32	188.18
32	182.23
32	179.86
32	201.73
32	180.14
32	177.79
32	188.22
32	179.9
32	179.58
32	182.69
32	192.98
32	191.42
32	176.94
32	182.84
32	182.28
32	168.27
32	198.43
32	183.35
32	187.84
32	162.55
32	181.74
32	180.21
32	176.68
32	190.35
32	176.46
32	167.8
32	180.17
32	177.24
32	176.02
32	170.04
32	177.95
32	154.67
32	170.81
32	184.97
32	164.28
32	166.57
32	165.47
32	171.43
32	167.02
32	151.51
32	160.76
32	152.21
32	165.23
32	141.42
32	156.28
32	155.96
32	146.85
32	146.25
32	147.65
32	145.87
32	155.75
32	158.73
32	169.79
32	135.87
32	117.05
32	150.92
32	139.0
32	148.87
32	160.77
32	139.03
32	167.38
32	145.47
32	139.77
32	139.96
32	112.79
32	132.0
32	128.96
32	138.3
32	121.01
32	136.4
32	135.51
32	110.52
32	123.84
32	110.32
32	113.57
32	113.87
32	118.34
32	83.45
32	108.08
32	94.94
32	92.98
32	94.15
32	79.93
32	130.95
32	85.2
32	92.17
32	118.24
32	94.87
32	118.53
32	110.85
32	87.97
32	102.77
32	76.24
32	78.48
32	99.79
32	105.43
32	71.37
32	75.12
32	76.7
32	83.32
32	72.32
32	74.25
32	60.11
32	73.45
32	74.21
32	64.93
32	63.99
32	84.0
32	63.42
32	55.34
32	66.87
32	57.43
32	65.7
32	68.72
32	56.31
32	52.45
32	50.34
32	51.21
32	47.5
33	202.39
33	194.77
33	178.83
33	177.59
33	185.58
33	190.84
33	187.9
33	193.03
33	183.63
33	181.0
33	192.88
33	184.77
33	187.81
33	172.39
33	183.52
33	188.54
33	181.13
33	179.35
33	171.83
33	170.59
33	170.56
33	162.32
33	168.32
33	167.94
33	169.33
33	167.41
33	170.15
33	165.43
33	165.07
33	165.77
33	172.78
33	159.3
33	167.3
33	161.76
33	173.35
33	154.03
33	150.76
33	154.38
33	153.69
33	151.77
33	157.8
33	143.25
33	151.52
33	152.34
33	141.31
33	140.11
33	140.42
33	149.32
33	141.9
33	128.92
34	196.07
34	209.16
34	208.09
34	209.61
34	207.28
34	206.07
34	201.72
34	212.12
34	212.4
34	205.96
34	200.13
34	213.52
34	211.05
34	205.34
34	201.25
34	224.65
34	200.8
34	196.34
34	207.55
34	190.48
34	196.93
34	193.08
34	187.37
34	206.51
34	196.14
34	193.62
34	194.73
34	206.34
34	194.18
34	171.25
34	188.13
34	187.38
34	201.12
34	186.21
34	194.35
34	183.22
34	175.81
34	174.49
34	165.89
34	163.58
34	183.52
34	165.39
34	181.97
34	180.07
34	171.54
34	182.32
34	169.9
34	175.37
34	164.26
34	152.54
34	178.21
34	176.23
34	157.63
34	161.87
34	165.97
34	160.95
34	156.02
34	183.55
34	154.78
34	136.88
34	152.26
34	159.79
34	178.1
34	156.3
34	169.67
34	156.41
34	164.87
34	162.98
34	145.58
34	156.02
34	148.88
34	155.89
34	144.88
34	151.92
34	158.55
34	136.38
34	148.25
34	146.91
34	149.48
34	153.24
34	158.08
34	163.35
34	148.38
34	157.1
34	147.56
34	147.96
34	150.36
34	146.3
34	150.7
34	143.73
34	139.91
34	146.29
34	145.89
34	128.01
34	140.23
34	123.45
34	147.87
34	125.1
34	150.71
34	135.5
34	106.07
34	129.3
34	130.1
34	129.01
34	128.81
34	127.42
34	111.82
34	116.36
34	136.0
34	124.52
34	107.43
34	119.66
34	101.17
34	120.79
34	123.6
34	127.81
34	138.27
34	112.33
34	115.65
34	120.31
34	115.3
34	96.33
34	120.43
34	123.32
34	111.45
34	120.65
34	140.51
34	114.91
34	115.85
34	113.79
34	127.35
34	119.19
34	125.65
34	119.04
34	116.73
34	117.4
34	115.4
34	109.41
34	118.75
34	104.31
34	105.24
34	122.16
34	120.12
34	124.94
34	109.15
34	123.16
34	108.46
34	108.59
34	109.83
34	85.75
34	85.51
34	90.96
34	102.34
34	100.28
34	101.9
34	113.67
34	98.62
34	97.03
34	90.53
34	92.65
34	92.1
34	84.36
34	95.45
34	94.98
34	77.66
34	81.03
34	81.3
34	86.03
34	66.13
34	57.45
34	57.2
34	54.72
34	88.24
34	71.59
34	63.31
34	68.37
34	46.15
34	57.88
34	64.47
34	81.04
34	50.8
34	59.77
34	43.66
34	33.72
34	34.52
34	45.96
34	32.77
34	25.67
34	33.52
34	31.53
34	22.86
34	29.35
34	27.79
34	28.43
34	20.5
34	22.39
34	21.34
34	19.48
34	11.66
34	10.46
34	7.25
34	10.56
34	6.72
35	187.82
35	206.62
35	186.37
35	191.98
35	190.37
35	183.22
35	193.96
35	188.23
35	194.48
35	182.11
35	187.01
35	186.17
35	179.06
35	175.72
35	175.69
35	171.91
35	180.29
35	175.42
35	171.92
35	179.91
35	174.81
35	176.59
35	158.76
35	168.0
35	169.96
35	174.7
35	164.14
35	174.01
35	166.55
35	164.7
35	174.49
35	154.51
35	160.92
35	161.35
35	180.77
35	148.1
35	162.34
35	157.38
35	149.31
35	155.24
35	160.74
35	160.07
35	153.39
35	144.58
35	141.78
35	144.83
35	154.48
35	149.23
35	145.12
35	150.61
35	150.37
35	137.8
35	138.1
35	140.69
35	142.9
35	126.23
35	139.42
35	133.18
35	135.53
35	126.48
35	131.05
35	130.53
35	132.48
35	128.76
35	155.72
35	133.45
35	132.23
35	142.9
35	129.24
35	118.49
35	129.15
35	125.24
35	117.46
35	129.73
35	123.28
35	124.28
35	122.44
35	110.66
35	102.09
35	121.39
35	108.75
35	113.47
35	113.41
35	110.75
35	102.41
35	106.41
35	111.27
35	120.09
35	110.68
35	117.14
35	114.83
35	101.57
35	110.25
35	109.21
35	89.92
35	104.83
35	93.15
35	98.02
35	99.47
35	76.52
35	83.86
35	83.9
35	98.55
35	85.15
35	84.4
35	108.04
35	76.27
35	116.57
35	98.94
35	94.94
35	84.14
35	82.74
35	79.01
35	75.29
35	81.96
35	85.2
35	92.76
35	74.18
35	78.65
35	94.55
35	75.81
35	79.16
35	67.8
35	79.49
35	94.36
35	86.06
35	73.76
35	59.53
35	69.37
35	69.68
35	80.59
35	43.12
35	53.14
35	80.41
35	54.17
35	57.5
35	66.4
35	84.62
35	73.8
35	64.85
35	79.29
35	60.35
35	63.6
35	60.5
35	61.52
35	61.16
35	38.23
35	43.26
35	71.74
35	68.87
35	43.01
35	54.97
35	53.24
35	49.69
35	73.81
35	61.88
35	40.39
35	49.73
35	44.26
35	39.9
35	41.67
35	52.68
35	39.96
35	56.26
35	43.78
35	53.68
35	32.89
35	22.18
35	31.21
35	40.08
35	41.8
35	36.62
35	31.34
35	40.7
35	29.33
35	16.11
35	18.51
35	48.23
35	24.31
35	21.32
35	28.29
35	23.74
35	21.49
35	20.61
35	27.98
35	20.9
35	15.29
35	15.74
35	21.47
35	27.4
35	21.6
35	15.65
35	17.46
35	19.39
35	10.4
35	19.04
35	8.73
35	7.05
36	200.55
36	202.39
36	178.3
36	184.38
36	176.43
36	183.7
36	186.88
36	175.26
36	183.12
36	194.4
36	180.63
36	182.35
36	173.68
36	187.17
36	176.25
36	183.91
36	193.47
36	176.58
36	188.74
36	170.82
36	186.45
36	171.87
36	164.24
36	182.03
36	167.85
36	172.57
36	166.03
36	165.02
36	161.49
36	162.87
36	165.51
36	159.68
36	159.86
36	164.29
36	157.09
36	149.84
36	150.93
36	148.62
36	153.53
36	147.19
36	144.27
36	147.8
36	138.42
36	147.76
36	143.94
36	151.0
36	135.7
36	127.84
36	133.44
36	139.94
36	144.68
36	147.44
36	136.04
36	149.85
36	122.06
36	134.57
36	122.75
36	131.69
36	124.91
36	125.06
36	133.47
36	127.46
36	112.51
36	127.37
36	135.61
36	109.83
36	113.43
36	125.96
36	110.02
36	130.75
36	105.93
36	111.75
36	110.03
36	110.41
36	114.75
36	110.45
36	109.47
36	91.95
36	107.14
36	102.5
36	107.83
36	90.88
36	101.33
36	102.22
36	74.72
36	110.71
36	92.25
36	104.49
36	77.46
36	98.8
36	87.38
36	84.45
36	84.45
36	58.53
36	75.13
36	61.92
36	81.2
36	69.36
36	89.35
36	58.92
36	72.17
36	62.93
36	45.4
36	61.06
36	55.09
36	55.02
36	32.83
36	39.44
36	40.73
36	38.14
36	61.58
36	49.11
36	34.4
36	18.13
36	30.91
36	44.09
36	29.48
36	32.17
36	35.83
36	47.17
36	21.86
36	16.14
36	32.02
36	23.63
36	19.64
36	24.8
37	225.78
37	226.53
37	216.87
37	203.92
37	210.02
37	235.77
37	217.62
37	242.2
37	208.22
37	210.42
37	212.77
37	207.48
37	211.96
37	201.43
37	211.47
37	210.15
37	218.82
37	204.42
37	227.77
37	183.27
37	210.79
37	195.27
37	171.8
37	199.24
37	198.44
37	193.28
37	194.65
37	189.9
37	197.81
37	184.73
37	184.94
37	191.47
37	200.12
37	200.9
37	182.54
37	179.9
37	209.25
37	178.43
37	194.96
37	221.92
37	202.28
37	181.62
37	171.97
37	187.9
37	172.96
37	153.15
37	172.0
37	162.46
37	177.76
37	186.54
37	178.45
37	175.25
37	173.05
37	143.8
37	168.65
37	172.65
37	178.42
37	174.62
37	182.3
37	143.91
37	153.79
37	168.3
37	146.45
37	172.5
37	143.35
37	164.38
37	156.34
37	167.95
37	133.87
